Model,Image,Has_Lesion,GT_Lesion_Pixels,Pred_Lesion_Pixels,Case_Lesion_Dice
Standard U-Net (Base),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice025.png,1,1797,1505,0.8291944273685057
Standard U-Net (Base),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice026.png,1,1916,1865,0.8193599574664481
Standard U-Net (Base),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice027.png,1,2098,1814,0.7888548055243214
Standard U-Net (Base),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice029.png,1,1465,1269,0.7900512067337048
Standard U-Net (Base),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice030.png,1,1188,1140,0.6778350512552255
Standard U-Net (Base),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice031.png,1,750,678,0.6344537810683096
Standard U-Net (Base),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice032.png,1,625,575,0.5883333328430556
Standard U-Net (Base),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice034.png,1,577,610,0.5914069076736251
Standard U-Net (Base),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice035.png,1,479,446,0.7567567559386413
Standard U-Net (Base),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice037.png,1,219,189,0.3872549010116301
Standard U-Net (Base),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice038.png,1,322,216,0.31970260163624054
Standard U-Net (Base),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice039.png,1,144,1,0.0
Standard U-Net (Base),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice040.png,1,77,35,0.5714285663265307
Standard U-Net (Base),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice042.png,1,44,13,0.0
Standard U-Net (Base),RET_Spectralis_c7e339f972f58b5388fbeb13adc670eb_slice043.png,1,40,0,0.0
Standard U-Net (Base),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice014.png,0,0,0,
Standard U-Net (Base),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice021.png,1,101,200,0.4451827227734793
Standard U-Net (Base),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice022.png,1,373,385,0.8126649065795978
Standard U-Net (Base),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice023.png,1,815,760,0.8315041957188481
Standard U-Net (Base),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice025.png,1,1012,910,0.8574401660471175
Standard U-Net (Base),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice026.png,1,892,1012,0.8781512600429877
Standard U-Net (Base),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice027.png,1,789,846,0.907244413739171
Standard U-Net (Base),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice028.png,1,607,686,0.7965970604821367
Standard U-Net (Base),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice029.png,1,689,841,0.8316291746205663
Standard U-Net (Base),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice030.png,1,760,780,0.8323471394922108
Standard U-Net (Base),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice031.png,1,893,738,0.8437102917130176
Standard U-Net (Base),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice034.png,1,675,680,0.8024132723963701
Standard U-Net (Base),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice035.png,1,440,476,0.6135371172341297
Standard U-Net (Base),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice036.png,1,55,19,0.0
Standard U-Net (Base),RET_Spectralis_d1ad979857c1877496207f3d4e5f5c52_slice047.png,0,0,0,
Standard U-Net (Base),RET_Spectralis_dccf9863a1914de55b78a98f0791f605_slice011.png,0,0,0,
Standard U-Net (Base),RET_Spectralis_dccf9863a1914de55b78a98f0791f605_slice017.png,0,0,0,
Standard U-Net (Base),RET_Spectralis_dccf9863a1914de55b78a98f0791f605_slice018.png,1,52,0,0.0
Standard U-Net (Base),RET_Spectralis_dccf9863a1914de55b78a98f0791f605_slice023.png,1,11,0,0.0
Standard U-Net (Base),RET_Spectralis_dccf9863a1914de55b78a98f0791f605_slice032.png,1,30,0,0.0
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice004.png,0,0,478,
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice007.png,1,22,497,0.09999999977272728
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice011.png,1,18,14,0.0
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice012.png,1,152,349,0.721227619638804
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice013.png,1,325,304,0.5167464106590967
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice015.png,1,765,677,0.45293701312601764
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice016.png,1,1273,1038,0.5858935523211192
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice017.png,1,1826,1415,0.6139837396377289
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice018.png,1,2499,2054,0.6484304931281546
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice019.png,1,3168,2879,0.5151323463370909
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice020.png,1,3821,3214,0.7981664220517899
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice022.png,1,3575,3166,0.856912797323848
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice024.png,1,4092,3675,0.8711532101639015
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice025.png,1,4832,4454,0.8463088583616288
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice027.png,1,3051,2882,0.8231168770656568
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice028.png,1,2855,2698,0.7938635058937329
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice030.png,1,1835,1644,0.7004801918666026
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice031.png,1,1410,1326,0.683383233277177
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice032.png,1,816,913,0.5410628016056384
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice033.png,1,363,255,0.4498381869743719
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice034.png,1,227,216,0.4740406309841069
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice035.png,1,186,216,0.6565656549076625
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice036.png,1,42,140,0.0
Standard U-Net (Base),RET_Spectralis_ecf4cb44944f518c82a4f108b94b0dfd_slice037.png,1,32,109,0.4081632611411912
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice002.png,0,0,9,
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice003.png,1,45,168,0.4225352092838723
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice005.png,1,710,750,0.8066953619910736
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice006.png,1,852,906,0.8110062494256174
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice007.png,1,963,899,0.7653109020505706
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice008.png,1,971,1183,0.7992324422430552
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice009.png,1,1287,1361,0.8178523695728677
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice010.png,1,1332,1548,0.8340740729985063
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice011.png,1,1628,1727,0.8697901977862655
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice012.png,1,1806,1776,0.8632399560151789
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice013.png,1,1936,2010,0.8643328282355571
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice014.png,1,2095,2171,0.8518395542895699
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice015.png,1,2507,2610,0.9056933837239545
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice016.png,1,2917,2969,0.7444741933078383
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice017.png,1,3321,3301,0.8297477271893383
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice018.png,1,3388,3542,0.8331802867356071
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice020.png,1,3775,3679,0.8957626031344832
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice021.png,1,3939,3993,0.8966742750836427
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice022.png,1,4571,4518,0.9009650984038365
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice023.png,1,4709,4729,0.9232740941268953
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice024.png,1,4524,4742,0.9131343904754131
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice025.png,1,4395,4449,0.9213170875421198
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice026.png,1,4106,4216,0.9243642684381634
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice027.png,1,4215,4164,0.8840379036313274
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice028.png,1,3692,3837,0.8778126022656847
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice030.png,1,2684,2954,0.8491420129482172
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice031.png,1,2348,2595,0.7800523580367656
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice032.png,1,2127,2400,0.727523582069054
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice034.png,1,1244,1578,0.6900724244074727
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice035.png,1,1085,1298,0.8211115934925307
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice036.png,1,863,878,0.7305873588742067
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice037.png,1,481,607,0.8719851568905517
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice038.png,1,326,358,0.8567251449463082
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice039.png,1,231,316,0.7276051174998078
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice041.png,1,90,259,0.4355300847119482
Standard U-Net (Base),RET_Spectralis_f4b90ca25b223e4598c32caab90dc4aa_slice042.png,1,39,203,0.3223140482549006
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice003.png,1,57,340,0.746666661688889
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice004.png,1,553,764,0.38826388739548495
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice005.png,1,1045,1503,0.776973814601206
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice008.png,1,2183,2383,0.730544979428929
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice009.png,1,2350,2463,0.757708451165949
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice010.png,1,2686,2923,0.7645796889672237
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice012.png,1,2945,3569,0.7402831622944394
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice013.png,1,4005,3533,0.7416521242449058
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice016.png,1,4188,4466,0.5289491290767799
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice018.png,1,3978,4060,0.7738771268940291
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice019.png,1,4282,4833,0.7872056125018574
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice020.png,1,4489,5251,0.8252083413694901
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice021.png,1,4988,5410,0.8340295503348566
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice023.png,1,4739,5241,0.8333943446700464
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice024.png,1,4502,4619,0.785874176903937
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice025.png,1,4511,4717,0.8387041417243295
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice026.png,1,4489,4775,0.8495106729217189
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice027.png,1,4221,4471,0.8335863826358684
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice029.png,1,3775,3929,0.8073032096551068
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice030.png,1,3107,3332,0.7725541438456492
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice031.png,1,2841,3239,0.6816867430636394
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice032.png,1,2922,2962,0.8324939304592458
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice033.png,1,2690,2884,0.8130404637710738
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice036.png,1,2263,2549,0.9095585081634036
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice037.png,1,2234,2514,0.914566424409533
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice038.png,1,2162,2195,0.9015448464603308
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice040.png,1,1759,2134,0.8661700485830542
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice041.png,1,1642,1956,0.8738187879728131
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice042.png,1,1538,1796,0.8866226751989734
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice044.png,1,1404,1668,0.859298130252772
Standard U-Net (Base),RET_Spectralis_f520e52af71723efed0d6fecf934075b_slice045.png,1,1248,1475,0.8101358792471041
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice000.png,1,259,456,0.1214285712117347
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice001.png,1,416,438,0.39011703460322883
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice002.png,1,401,396,0.18067754055122015
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice006.png,1,181,305,0.18925831153642375
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice007.png,1,270,345,0.3869918692894441
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice008.png,1,356,219,0.48695652089224956
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice011.png,1,414,799,0.43006992969399477
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice013.png,1,534,1070,0.3167082292289849
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice014.png,1,864,1074,0.4324045405405549
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice015.png,1,1065,1337,0.5220649456610887
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice016.png,1,626,518,0.37937062903901164
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice018.png,1,1952,1724,0.27704038399405806
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice020.png,1,2781,2925,0.777264533137765
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice021.png,1,3581,3077,0.7913092570060167
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice023.png,1,3925,3102,0.7913352989762356
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice026.png,1,4263,4145,0.7666584984598511
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice027.png,1,3859,3434,0.7660214373874432
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice028.png,1,3853,3493,0.7977549546818856
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice033.png,1,1870,2090,0.715218737607258
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice034.png,1,1241,1468,0.35054508285747477
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice035.png,1,1243,2104,0.5681947536708519
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice037.png,1,946,1127,0.6300048236227667
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice038.png,1,546,1048,0.4755332493879967
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice039.png,1,913,1130,0.5345080760966676
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice040.png,1,789,1047,0.471677559655949
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice041.png,1,775,1169,0.5681818178883358
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice042.png,1,785,1401,0.4620311068334716
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice043.png,1,591,1161,0.4851598170746804
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice046.png,1,359,574,0.4394426576211761
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice047.png,1,130,473,0.27692307644970415
Standard U-Net (Base),RET_Spectralis_fe02f982b78218ab05c755c01c7876b1_slice048.png,1,116,366,0.36099584987345257
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice014.png,0,0,0,
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice015.png,0,0,0,
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice027.png,0,0,0,
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice030.png,0,0,0,
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice044.png,1,69,75,0.8489208572020083
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice045.png,1,86,91,0.7909604475086981
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice048.png,1,362,318,0.9028003168652543
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice049.png,1,342,344,0.8899224792404302
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice050.png,1,398,425,0.7892915327179306
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice051.png,1,606,534,0.8166996013769334
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice052.png,1,685,603,0.8187105892931532
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice053.png,1,541,621,0.8602626932452702
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice056.png,1,697,704,0.8575135546327036
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice058.png,1,206,235,0.9158314477126077
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice061.png,1,474,429,0.8714626068829223
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice062.png,1,178,308,0.7723214268474968
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice063.png,1,283,284,0.7336860657254214
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice064.png,1,43,82,0.6559999947520001
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice065.png,1,30,80,0.43636363239669423
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice066.png,1,56,106,0.6131314705730955
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice067.png,1,128,125,0.8644444373395788
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice068.png,1,141,136,0.7035623173316126
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice069.png,1,192,198,0.8717948695595004
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice070.png,1,205,183,0.8608247400494208
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice071.png,1,109,92,0.8656716374842207
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice073.png,1,22,19,0.8780487590719815
Standard U-Net (Base),RET_Topcon_08c25a5049562b54521bfa36f95c4a4c_slice094.png,1,29,34,0.8571428435374152
