Model,Image,GT_Lesion_Pixels,Pred_Lesion_Pixels,Case_Lesion_Dice,Has_Lesion
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice015.png,46,42,0.8636363538223142,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice016.png,69,69,0.9130434716446125,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice017.png,1165,1209,0.9123841613679933,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice018.png,1890,2006,0.8601167792301188,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice019.png,1659,1909,0.8769094290873638,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice024.png,2000,2005,0.8712846232134228,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice028.png,2096,2150,0.9049779123326951,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice029.png,1870,2090,0.7548240638880888,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice030.png,2020,2136,0.8446643560897187,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice033.png,1958,2145,0.8246349300050689,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice034.png,1947,2016,0.8046740460249318,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice035.png,1575,1916,0.8734291478035273,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice036.png,1807,1899,0.868012236894094,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice038.png,2275,2283,0.8469833345867128,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice039.png,1971,2105,0.5885877007823493,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice043.png,2505,2528,0.8767275740155874,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice046.png,2344,2462,0.8458070941254526,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice047.png,2315,2440,0.8872507034360809,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice048.png,2273,2460,0.8850672366008641,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice050.png,2448,2504,0.8679084789814285,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice051.png,2515,2569,0.8792048694117608,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice052.png,2397,2474,0.864309753695805,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice054.png,2401,2527,0.9023754122645472,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice055.png,2391,2401,0.8593636711286217,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice057.png,2347,2430,0.8687442000143276,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice058.png,2445,2497,0.8855732291667122,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice059.png,1774,2346,0.8248037435320336,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice062.png,2599,2606,0.8572945526785921,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice063.png,2765,2793,0.8019888674086979,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice064.png,2094,2088,0.8820759007880766,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice065.png,1719,1801,0.9169382590448922,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice066.png,2378,2130,0.8839495659407378,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice067.png,2249,2348,0.891155969923087,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice069.png,1530,1692,0.8644118351294109,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice072.png,2196,2231,0.901197413311409,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice073.png,2091,2289,0.8784279305682466,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice075.png,2206,2316,0.8915579885368482,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice076.png,2051,2140,0.9062278072614238,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice077.png,1698,2246,0.8497012474217752,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice078.png,2069,2029,0.9051414611842334,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice080.png,2077,2163,0.8739546164776603,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice082.png,1587,2021,0.8259248699785897,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice083.png,2125,2162,0.8678313744236856,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice084.png,1733,1997,0.8652899561652182,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice085.png,1979,2146,0.8513499150121863,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice086.png,1989,2094,0.9075756751571794,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice087.png,2029,2045,0.8812468894013525,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice088.png,1889,1880,0.9152435900923215,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice092.png,1858,2092,0.7993704159921008,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice093.png,1827,2063,0.8337425572349785,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice096.png,1768,1797,0.8846148448091377,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice097.png,1603,1694,0.8331205160951801,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice098.png,1532,1552,0.891175724471311,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice099.png,1343,1453,0.9208392933445582,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice100.png,1384,1451,0.9197224008834242,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice101.png,1422,1398,0.8936917596737245,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice102.png,1101,1335,0.831537680267355,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice103.png,882,1023,0.8632000153191672,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice104.png,804,867,0.8199568048886731,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice106.png,884,895,0.6768848254277543,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice107.png,603,547,0.7805371793291567,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice108.png,675,706,0.7260669872892904,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice109.png,48,31,0.6582278397692679,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice111.png,23,0,0.0,1
nnU-Net Base,RET_Topcon_42cb4fb24bb11d6f79a2179e9a63251f_slice112.png,76,0,0.0,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice034.png,106,65,0.467836254574057,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice040.png,157,208,0.6575342447738788,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice041.png,336,344,0.7617647047621108,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice042.png,479,432,0.7596048290234854,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice043.png,422,468,0.7775280890140134,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice044.png,566,556,0.7540106945151419,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice045.png,742,747,0.8059100061746742,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice046.png,344,573,0.6172300974730315,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice048.png,783,998,0.7591240871650061,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice049.png,1018,1249,0.6837229816128263,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice050.png,836,1191,0.7301430682140388,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice051.png,1407,1569,0.7466397846953495,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice052.png,977,1470,0.6808336736081595,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice053.png,1300,1438,0.7823228631182166,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice054.png,1116,1382,0.7635102701358736,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice055.png,1205,1530,0.8376764682314151,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice057.png,1052,1232,0.842387838604793,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice058.png,1545,1658,0.7929603707361771,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice059.png,1008,1395,0.7699641370501642,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice060.png,1556,1732,0.6777295244970598,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice061.png,1416,1659,0.8578861785828013,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice062.png,1286,1424,0.8612546122283193,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice063.png,1335,1334,0.8767328584201076,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice067.png,648,763,0.8164422389677942,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice068.png,655,800,0.7587628860764516,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice069.png,470,597,0.7497656975166206,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice070.png,346,368,0.730337077625931,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice072.png,120,234,0.5367231623256408,1
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice080.png,0,0,,0
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice085.png,0,0,,0
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice100.png,0,0,,0
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice117.png,0,0,,0
nnU-Net Base,RET_Topcon_4a81402a272ad6cd3b2b53f05a65b384_slice127.png,0,0,,0
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice013.png,0,0,,0
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice028.png,0,0,,0
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice030.png,0,0,,0
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice031.png,0,0,,0
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice034.png,30,29,0.8474576127549558,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice035.png,14,6,0.5999999700000015,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice037.png,69,59,0.7812499938964844,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice039.png,108,88,0.8061224448667222,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice040.png,89,73,0.7654320940405427,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice041.png,98,113,0.7582938352687496,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice042.png,89,130,0.7488584440691395,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice045.png,145,149,0.8367346910315147,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice046.png,151,174,0.8430769204828402,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice047.png,262,277,0.8571428555526107,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice049.png,451,450,0.8901220855825505,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice051.png,334,358,0.8583815016497377,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice052.png,340,364,0.8806818169308497,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice054.png,239,313,0.8442028970213715,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice055.png,356,361,0.9316596918665834,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice056.png,378,420,0.894736840984039,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice057.png,448,523,0.8671472699617433,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice059.png,573,587,0.8844827578582044,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice060.png,351,493,0.7867298568877609,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice062.png,476,509,0.9197969533809168,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice063.png,401,502,0.8416389802418173,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice064.png,314,378,0.8612716750559658,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice065.png,424,460,0.9027149311055261,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice067.png,581,665,0.9069020859495167,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice068.png,699,737,0.8997214478414195,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice069.png,656,673,0.9014296456723628,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice070.png,518,557,0.8855813945250405,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice071.png,635,617,0.8977635775576968,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice072.png,509,528,0.9064609441596325,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice073.png,440,501,0.8820403816343886,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice074.png,523,465,0.8967611326955859,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice076.png,430,501,0.8915144995794688,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice077.png,491,522,0.9081934838023756,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice078.png,385,425,0.9012345667885993,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice080.png,417,413,0.9301204808070838,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice081.png,492,451,0.8992576872754425,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice083.png,490,495,0.9218274102316473,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice084.png,468,513,0.9235473996701862,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice085.png,444,481,0.9037837828067202,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice086.png,414,401,0.9251533730979713,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice087.png,358,405,0.9095674955313663,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice088.png,358,372,0.9424657521336086,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice089.png,329,343,0.9315476176613875,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice090.png,299,341,0.884374998618164,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice091.png,393,391,0.8673469376692003,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice094.png,98,104,0.8415841542495834,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice098.png,31,31,0.7096774079084289,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice101.png,0,0,,0
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice107.png,13,10,0.6086956257088858,1
nnU-Net Base,RET_Topcon_5f00d030f20ae41591fc3ab521c21e29_slice111.png,0,4,,0
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice001.png,1389,1464,0.9351559758376601,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice002.png,1307,1355,0.9519158523847048,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice003.png,1271,1362,0.9358146597281373,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice004.png,1140,1186,0.9423903693282931,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice005.png,992,1034,0.948667324309641,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice006.png,842,874,0.9335664330223972,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice007.png,674,714,0.9193083566863772,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice009.png,499,527,0.9356725137079214,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice010.png,397,433,0.8939759025373785,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice011.png,441,490,0.9022556381286191,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice014.png,442,468,0.9076923066948436,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice015.png,337,409,0.8927613929051456,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice016.png,302,350,0.8711656428356355,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice017.png,270,292,0.9252669022682084,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice020.png,80,88,0.892857137542517,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice022.png,29,30,0.7118643947141629,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice023.png,47,53,0.8799999912000002,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice024.png,33,48,0.7901234470355131,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice025.png,19,28,0.7659574305115441,1
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice030.png,0,0,,0
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice039.png,0,0,,0
nnU-Net Base,RET_Topcon_628be4afa549cfc60031b1450215618b_slice047.png,0,0,,0
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice001.png,0,0,,0
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice006.png,0,0,,0
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice011.png,0,0,,0
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice021.png,213,254,0.9014084485882431,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice023.png,361,438,0.8174455740888784,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice024.png,421,516,0.8179650634232489,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice026.png,557,597,0.8894946227193536,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice028.png,877,903,0.8785571031265285,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice029.png,1305,1358,0.9205351393838582,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice031.png,1468,1596,0.8992051700162421,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice033.png,1875,1927,0.9070629927994169,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice034.png,1925,1979,0.9148920684525002,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice036.png,2400,2495,0.9270827822961116,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice037.png,2523,2686,0.9300535193994592,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice038.png,3199,3136,0.9312107497104379,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice039.png,2895,3080,0.9210550757459357,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice043.png,4183,4274,0.9431286956072136,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice045.png,4747,4861,0.9269279102361805,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice047.png,4990,5084,0.906110372711469,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice048.png,5243,5245,0.9165062088088031,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice049.png,3929,4429,0.8952559090003578,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice050.png,4816,4850,0.9120502213096291,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice051.png,4856,5423,0.9318027044525924,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice052.png,5462,5929,0.9518040557499953,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice053.png,5274,5705,0.9519992712494764,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice056.png,6102,6688,0.9504300233815144,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice057.png,6250,6962,0.9371783226659719,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice058.png,6777,7146,0.8872981957158694,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice059.png,5980,6878,0.7373420416232672,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice061.png,5945,6205,0.9310886253788042,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice062.png,6289,6509,0.9181452665075589,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice063.png,6580,6834,0.9508096047911174,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice064.png,6505,6831,0.9161905688192973,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice065.png,6825,6959,0.9413818384884642,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice067.png,6307,6881,0.953290870416038,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice068.png,6762,7023,0.9741022850218278,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice070.png,7015,7202,0.9789688400521229,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice071.png,6415,6744,0.9651189299365363,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice072.png,6194,6699,0.9535406809157263,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice073.png,7440,7730,0.9742135460677825,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice076.png,7884,8078,0.8864085308378014,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice077.png,7952,8111,0.8950978184075256,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice078.png,7280,7442,0.8948568976986935,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice079.png,6742,7090,0.8982536193297606,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice080.png,6470,6809,0.9232692386815956,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice081.png,6471,6689,0.8523108086019799,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice082.png,6101,6472,0.8910773354507969,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice083.png,6082,6260,0.9002983960544924,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice084.png,5106,5413,0.9201946157081577,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice085.png,5286,5292,0.9311922063104539,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice087.png,5722,6038,0.9202235662980606,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice088.png,5486,5925,0.9238803182857174,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice089.png,6082,5979,0.9317581469736849,1
nnU-Net Base,RET_Topcon_6a415aca0a1cebc8412615b6ea906727_slice091.png,5030,5150,0.938225618964674,1
